source_file,json_file,line_id,line_type,x1,y1,x2,y2,length,angle_deg,distance_to_vertical_deg,distance_to_horizontal_deg
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00282,horizontal,429,2710,509,2717,80.3057,5.0006,84.9994,5.0006
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00283,vertical,1801,2706,1809,2602,104.3072,-85.6013,4.3987,85.6013
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00284,horizontal,2852,2292,2956,2294,104.0192,1.1017,88.8983,1.1017
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00285,other,1433,2003,1458,1916,90.5207,-73.9677,16.0323,73.9677
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00286,horizontal,2872,2658,2977,2660,105.019,1.0912,88.9088,1.0912
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00287,other,1543,1501,1633,1591,127.2792,45.0,45.0,45.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00288,vertical,1611,1436,1617,1329,107.1681,-86.7905,3.2095,86.7905
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00289,vertical,1610,1911,1610,1813,98.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00290,horizontal,244,2815,357,2811,113.0708,-2.0273,87.9727,2.0273
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00291,vertical,1268,1148,1270,1045,103.0194,-88.8876,1.1124,88.8876
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00292,other,1732,885,1843,762,165.6804,-47.9357,42.0643,47.9357
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00293,horizontal,2353,2294,2490,2296,137.0146,0.8364,89.1636,0.8364
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00294,vertical,1707,1788,1715,1881,93.3435,85.0834,4.9166,85.0834
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00295,vertical,2051,148,2051,6,142.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00296,other,1723,888,1834,761,168.6713,-48.846,41.154,48.846
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00297,vertical,2033,2104,2035,1947,157.0127,-89.2702,0.7298,89.2702
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00298,other,1348,2204,1384,2122,89.5545,-66.2974,23.7026,66.2974
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00299,vertical,2031,1804,2033,1655,149.0134,-89.231,0.769,89.231
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00300,vertical,2041,1537,2043,1439,98.0204,-88.8309,1.1691,88.8309
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00301,vertical,1628,1655,1629,1573,82.0061,-89.3013,0.6987,89.3013
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00302,horizontal,560,2633,697,2633,137.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00303,horizontal,68,1987,175,1993,107.1681,3.2095,86.7905,3.2095
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00304,vertical,1696,1480,1700,1587,107.0747,87.8591,2.1409,87.8591
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00305,other,1738,1831,1801,1937,123.3086,59.2753,30.7247,59.2753
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00306,horizontal,2676,2869,2787,2865,111.072,-2.0638,87.9362,2.0638
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00307,other,1890,1931,1907,1841,91.5915,-79.3035,10.6965,79.3035
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00308,vertical,2049,706,2049,609,97.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00309,other,1920,952,1968,1039,99.363,61.1134,28.8866,61.1134
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00310,other,1403,2434,1558,2464,157.8765,10.9541,79.0459,10.9541
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00311,vertical,1486,1576,1493,1442,134.1827,-87.0097,2.9903,87.0097
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00312,horizontal,1900,2856,2006,2860,106.0754,2.1611,87.8389,2.1611
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00313,horizontal,2659,2295,2822,2298,163.0276,1.0544,88.9456,1.0544
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00314,other,1360,878,1391,769,113.3225,-74.1241,15.8759,74.1241
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00315,other,1361,1377,1386,1290,90.5207,-73.9677,16.0323,73.9677
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00316,other,1261,873,1296,783,96.566,-68.7495,21.2505,68.7495
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00317,other,1381,870,1502,844,123.7619,-12.1271,77.8729,12.1271
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00318,horizontal,2849,2811,2957,2813,108.0185,1.0609,88.9391,1.0609
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00319,other,1779,2084,1795,2167,84.5281,79.0889,10.9111,79.0889
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00320,horizontal,2835,2727,2943,2727,108.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00321,other,1378,2437,1481,2456,104.7378,10.4516,79.5484,10.4516
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00322,horizontal,1603,2460,1685,2457,82.0549,-2.0953,87.9047,2.0953
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00323,other,1703,853,1839,891,141.2091,15.611,74.389,15.611
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00324,other,1319,746,1423,726,105.9056,-10.8855,79.1145,10.8855
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00325,vertical,2041,1493,2042,1409,84.006,-89.3179,0.6821,89.3179
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00326,other,1357,885,1388,758,130.7287,-76.2827,13.7173,76.2827
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00327,other,1481,2315,1583,2252,119.8874,-31.7014,58.2986,31.7014
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00328,vertical,56,546,58,400,146.0137,-89.2152,0.7848,89.2152
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00329,other,87,2790,181,2693,135.0741,-45.8999,44.1001,45.8999
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00330,horizontal,210,2583,411,2587,201.0398,1.1401,88.8599,1.1401
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00331,vertical,1837,873,1837,761,112.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00332,other,1694,725,1810,760,121.1652,16.7898,73.2102,16.7898
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00333,horizontal,59,1996,205,2006,146.3421,3.9182,86.0818,3.9182
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00334,horizontal,1456,2521,1556,2523,100.02,1.1458,88.8542,1.1458
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00335,horizontal,69,2737,185,2737,116.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00336,horizontal,203,2773,288,2773,85.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00337,other,1663,874,1782,904,122.7233,14.1495,75.8505,14.1495
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00338,horizontal,1405,597,1502,584,97.8673,-7.6333,82.3667,7.6333
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00339,vertical,766,370,766,269,101.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00340,other,1727,883,1812,785,129.7266,-49.0634,40.9366,49.0634
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00341,horizontal,2928,2936,3015,2933,87.0517,-1.9749,88.0251,1.9749
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00342,other,1763,1991,1817,2075,99.8599,57.2648,32.7352,57.2648
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00343,vertical,1327,899,1328,819,80.0062,-89.2838,0.7162,89.2838
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00344,horizontal,628,2283,752,2283,124.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00345,other,1739,852,1814,763,116.3873,-49.8793,40.1207,49.8793
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00346,horizontal,1562,712,1683,722,121.4125,4.7245,85.2755,4.7245
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00347,other,1358,2197,1410,2074,133.5403,-67.0831,22.9169,67.0831
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00348,horizontal,2841,2659,2963,2661,122.0164,0.9392,89.0608,0.9392
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00349,vertical,1625,1585,1625,1497,88.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00350,horizontal,395,2284,498,2284,103.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00351,other,2352,2423,2458,2489,124.8679,31.9081,58.0919,31.9081
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00352,other,1779,865,1809,782,88.2553,-70.1278,19.8722,70.1278
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00353,other,1481,2313,1541,2200,127.9414,-62.0329,27.9671,62.0329
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00354,other,1389,2433,1495,2456,108.4666,12.2423,77.7577,12.2423
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00355,horizontal,2930,2935,3015,2932,85.0529,-2.0214,87.9786,2.0214
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00356,horizontal,121,1995,207,1997,86.0233,1.3322,88.6678,1.3322
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00357,horizontal,2446,2818,2529,2818,83.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00358,vertical,2026,2285,2026,2181,104.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00359,other,1738,852,1813,763,116.3873,-49.8793,40.1207,49.8793
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00360,other,2605,2580,2780,2689,206.1698,31.917,58.083,31.917
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00361,vertical,156,177,158,274,97.0206,88.8188,1.1812,88.8188
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00362,horizontal,685,3176,770,3176,85.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00363,other,2764,2672,2924,2772,188.6796,32.0054,57.9946,32.0054
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00364,horizontal,2382,2718,2464,2718,82.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00365,horizontal,1525,583,1612,584,87.0057,0.6585,89.3415,0.6585
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00366,other,2216,2341,2343,2420,149.566,31.8836,58.1164,31.8836
data\processed\03_edges\IMG_0504.png,data\processed\04_lines_hough\json\IMG_0504.json,l00367,other,2798,2698,2890,2755,108.2266,31.7809,58.2191,31.7809
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00001,vertical,46,494,50,230,264.0303,-89.1319,0.8681,89.1319
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00002,horizontal,438,2445,668,2445,230.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00003,vertical,142,252,142,140,112.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00004,vertical,143,653,143,529,124.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00005,vertical,1962,762,1962,586,176.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00006,other,2498,2751,2856,2992,431.5611,33.9478,56.0522,33.9478
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00007,other,2522,2763,2717,2894,234.917,33.893,56.107,33.893
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00008,vertical,28,1572,32,1342,230.0348,-89.0037,0.9963,89.0037
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00009,vertical,1963,1480,1963,1335,145.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00010,other,2579,2800,2898,3015,384.6895,33.9792,56.0208,33.9792
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00011,horizontal,2872,2446,2983,2446,111.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00012,vertical,1965,1043,1965,847,196.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00013,vertical,141,1459,141,1279,180.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00014,vertical,1964,1277,1964,1139,138.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00015,vertical,1961,702,1961,439,263.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00016,other,2763,2928,3023,3103,313.4087,33.9436,56.0564,33.9436
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00017,vertical,1464,2252,1464,2133,119.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00018,other,1262,1052,1292,1143,95.8175,71.7541,18.2459,71.7541
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00019,other,1278,2274,1313,2178,102.1812,-69.969,20.031,69.969
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00020,vertical,24,2049,24,1839,210.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00021,vertical,1563,1663,1565,1747,84.0238,88.6361,1.3639,88.6361
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00022,other,1481,1776,1521,1893,123.6487,71.1255,18.8745,71.1255
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00023,other,1599,2112,1632,2205,98.6813,70.4633,19.5367,70.4633
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00024,other,1596,2113,1635,2220,113.8859,69.9739,20.0261,69.9739
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00025,vertical,1498,2101,1501,1909,192.0234,-89.1048,0.8952,89.1048
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00026,vertical,1740,1655,1740,1566,89.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00027,vertical,1462,1754,1462,1646,108.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00028,vertical,142,773,142,460,313.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00029,vertical,1541,1703,1544,1890,187.0241,89.0809,0.9191,89.0809
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00030,vertical,1566,1613,1570,1735,122.0656,88.1221,1.8779,88.1221
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00031,vertical,1667,2574,1667,2420,154.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00032,vertical,1491,2041,1495,1948,93.086,-87.5372,2.4628,87.5372
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00033,horizontal,2600,2444,2760,2446,160.0125,0.7162,89.2838,0.7162
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00034,vertical,139,1589,139,1472,117.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00035,vertical,1817,1406,1828,1315,91.6624,-83.1076,6.8924,83.1076
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00036,horizontal,1407,2785,1549,2787,142.0141,0.8069,89.1931,0.8069
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00037,vertical,1657,2434,1659,2549,115.0174,89.0037,0.9963,89.0037
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00038,other,1254,2337,1286,2251,91.7606,-69.5901,20.4099,69.5901
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00039,other,1440,1553,1526,1715,183.4121,62.0378,27.9622,62.0378
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00040,vertical,1509,1629,1519,1771,142.3517,85.9717,4.0283,85.9717
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00041,vertical,23,1865,23,1721,144.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00042,vertical,1590,1746,1605,1606,140.8013,-83.8845,6.1155,83.8845
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00043,vertical,143,173,143,32,141.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0505.png,data\processed\04_lines_hough\json\IMG_0505.json,l00044,vertical,1694,2436,1705,2339,97.6217,-83.5302,6.4698,83.5302
